# FACILITY: LCO
# DATE-OBS: 2023-09-12
wavelength flux
4.312203912716322520e+03 1.380317874999999903e-14
4.313926761976417765e+03 1.374954749999999921e-14
4.315649611236513010e+03 1.374563249999999883e-14
4.317372460496608255e+03 1.381315249999999879e-14
4.319095309756703500e+03 1.361326624999999873e-14
4.320818159016798745e+03 1.301794249999999903e-14
4.322541008276893990e+03 1.346910499999999860e-14
4.324263857536989235e+03 1.398936749999999923e-14
4.325986706797084480e+03 1.372942749999999919e-14
4.327709556057179725e+03 1.371577875000000002e-14
4.329432405317274970e+03 1.414601499999999958e-14
4.331155254577370215e+03 1.340280499999999987e-14
4.332878103837465460e+03 1.284998124999999879e-14
4.334600953097560705e+03 1.291088749999999990e-14
4.336323802357656859e+03 1.218636624999999915e-14
4.338046651617752104e+03 1.254783249999999976e-14
4.339769500877847349e+03 1.251441374999999908e-14
4.341492350137942594e+03 1.234577249999999979e-14
4.343215199398037839e+03 1.250792375000000004e-14
4.344938048658133084e+03 1.242505999999999999e-14
4.346660897918228329e+03 1.266785749999999879e-14
4.348383747178323574e+03 1.280924499999999975e-14
4.350106596438418819e+03 1.361363749999999973e-14
4.351829445698514064e+03 1.399300249999999954e-14
4.353552294958609309e+03 1.465033625000000041e-14
4.355275144218704554e+03 1.427053624999999846e-14
4.356997993478799799e+03 1.386191749999999910e-14
4.358720842738895954e+03 1.363642999999999980e-14
4.360443691998991198e+03 1.367493249999999869e-14
4.362166541259086443e+03 1.429324374999999963e-14
4.363889390519181688e+03 1.418391624999999943e-14
4.365612239779276933e+03 1.425735624999999851e-14
4.367335089039372178e+03 1.392966124999999980e-14
4.369057938299467423e+03 1.358598124999999971e-14
4.370780787559562668e+03 1.383850749999999978e-14
4.372503636819657913e+03 1.356318249999999919e-14
4.374226486079753158e+03 1.408265999999999916e-14
4.375949335339848403e+03 1.436978500000000045e-14
4.377672184599943648e+03 1.380933624999999957e-14
4.379395033860038893e+03 1.391962249999999912e-14
4.381117883120134138e+03 1.359896749999999983e-14
4.382840732380229383e+03 1.351341749999999906e-14
4.384563581640324628e+03 1.363448374999999995e-14
4.386286430900419873e+03 1.229353249999999877e-14
4.388009280160515118e+03 1.240396999999999949e-14
4.389732129420610363e+03 1.214543374999999915e-14
4.391454978680705608e+03 1.280160874999999881e-14
4.393177827940801762e+03 1.285264624999999861e-14
4.394900677200897007e+03 1.381227874999999991e-14
4.396623526460992252e+03 1.350463749999999895e-14
4.398346375721087497e+03 1.358522999999999928e-14
4.400069224981182742e+03 1.298944624999999878e-14
4.401792074241277987e+03 1.326361374999999950e-14
4.403514923501373232e+03 1.375273999999999872e-14
4.405237772761468477e+03 1.319841999999999882e-14
4.406960622021563722e+03 1.299608124999999854e-14
4.408683471281658967e+03 1.284500374999999880e-14
4.410406320541754212e+03 1.293783124999999883e-14
4.412129169801849457e+03 1.302744999999999912e-14
4.413852019061944702e+03 1.217704374999999889e-14
4.415574868322040857e+03 1.211882749999999941e-14
4.417297717582136102e+03 1.283342999999999996e-14
4.419020566842231347e+03 1.245534874999999938e-14
4.420743416102326591e+03 1.207683749999999890e-14
4.422466265362421836e+03 1.262641749999999865e-14
4.424189114622517081e+03 1.225761999999999899e-14
4.425911963882612326e+03 1.170287749999999943e-14
4.427634813142707571e+03 1.163074874999999935e-14
4.429357662402802816e+03 1.116464999999999891e-14
4.431080511662898061e+03 1.203860499999999873e-14
4.432803360922993306e+03 1.231810874999999954e-14
4.434526210183088551e+03 1.221945499999999929e-14
4.436249059443183796e+03 1.181840999999999949e-14
4.437971908703279041e+03 1.219825124999999875e-14
4.439694757963374286e+03 1.246051500000000009e-14
4.441417607223469531e+03 1.305441874999999986e-14
4.443140456483564776e+03 1.246674499999999862e-14
4.444863305743660021e+03 1.286561499999999873e-14
4.446586155003755266e+03 1.357488124999999919e-14
4.448309004263850511e+03 1.345675124999999978e-14
4.450031853523946666e+03 1.326301249999999889e-14
4.451754702784041910e+03 1.324984999999999895e-14
4.453477552044137155e+03 1.397541749999999908e-14
4.455200401304232400e+03 1.335169249999999938e-14
4.456923250564327645e+03 1.295863999999999949e-14
4.458646099824422890e+03 1.326528874999999928e-14
4.460368949084518135e+03 1.283930249999999974e-14
4.462091798344613380e+03 1.299993499999999891e-14
4.463814647604708625e+03 1.290995749999999852e-14
4.465537496864803870e+03 1.264363999999999969e-14
4.467260346124899115e+03 1.274232749999999860e-14
4.468983195384994360e+03 1.235745999999999866e-14
4.470706044645089605e+03 1.168747999999999955e-14
4.472428893905185760e+03 1.151650374999999940e-14
4.474151743165281005e+03 1.246298499999999873e-14
4.475874592425376250e+03 1.287044874999999936e-14
4.477597441685471495e+03 1.301415749999999891e-14
4.479320290945566740e+03 1.290201624999999886e-14
4.481043140205661985e+03 1.355387124999999848e-14
4.482765989465757229e+03 1.369907749999999980e-14
4.484488838725852474e+03 1.418267499999999887e-14
4.486211687985947719e+03 1.302271624999999942e-14
4.487934537246042964e+03 1.407665499999999957e-14
4.489657386506138209e+03 1.369864999999999946e-14
4.491380235766233454e+03 1.336082999999999982e-14
4.493103085026328699e+03 1.394808874999999846e-14
4.494825934286423944e+03 1.348627999999999873e-14
4.496548783546519189e+03 1.292005749999999922e-14
4.498271632806614434e+03 1.313292874999999963e-14
4.499994482066709679e+03 1.294378999999999886e-14
4.501717331326804924e+03 1.304421750000000004e-14
4.503440180586900169e+03 1.313324749999999904e-14
4.505163029846995414e+03 1.310389249999999878e-14
4.506885879107090659e+03 1.365485374999999913e-14
4.508608728367186814e+03 1.333918874999999916e-14
4.510331577627282059e+03 1.349894249999999876e-14
4.512054426887377304e+03 1.396110624999999927e-14
4.513777276147472548e+03 1.349822624999999992e-14
4.515500125407567793e+03 1.349645874999999945e-14
4.517222974667663038e+03 1.329537874999999974e-14
4.518945823927758283e+03 1.390888624999999938e-14
4.520668673187853528e+03 1.329138874999999866e-14
4.522391522447948773e+03 1.393759124999999991e-14
4.524114371708044018e+03 1.387222749999999986e-14
4.525837220968139263e+03 1.344114874999999895e-14
4.527560070228234508e+03 1.334082999999999870e-14
4.529282919488330663e+03 1.291356374999999927e-14
4.531005768748425908e+03 1.304469124999999994e-14
4.532728618008521153e+03 1.339251249999999912e-14
4.534451467268616398e+03 1.344461749999999921e-14
4.536174316528711643e+03 1.385241874999999902e-14
4.537897165788806888e+03 1.407744499999999933e-14
4.539620015048902133e+03 1.334809499999999863e-14
4.541342864308997378e+03 1.418181624999999887e-14
4.543065713569092622e+03 1.373101499999999895e-14
4.544788562829187867e+03 1.344742499999999861e-14
4.546511412089283112e+03 1.376700749999999852e-14
4.548234261349378357e+03 1.404424749999999984e-14
4.549957110609473602e+03 1.381263624999999866e-14
4.551679959869568847e+03 1.318329249999999925e-14
4.553402809129664092e+03 1.292044124999999955e-14
4.555125658389759337e+03 1.408575874999999977e-14
4.556848507649854582e+03 1.375155249999999953e-14
4.558571356909949827e+03 1.373187124999999940e-14
4.560294206170045072e+03 1.372878749999999925e-14
4.562017055430140317e+03 1.368525874999999967e-14
4.563739904690235562e+03 1.339745749999999865e-14
4.565462753950331717e+03 1.294528499999999949e-14
4.567185603210426962e+03 1.353767624999999862e-14
4.568908452470522207e+03 1.348160249999999994e-14
4.570631301730617452e+03 1.282681624999999953e-14
4.572354150990712697e+03 1.320763249999999995e-14
4.574077000250807941e+03 1.264830249999999960e-14
4.575799849510903186e+03 1.301820875000000001e-14
4.577522698770998431e+03 1.356399624999999941e-14
4.579245548031093676e+03 1.357498624999999922e-14
4.580968397291188921e+03 1.353223124999999918e-14
4.582691246551284166e+03 1.350806249999999920e-14
4.584414095811379411e+03 1.353024374999999887e-14
4.586136945071475566e+03 1.318798249999999893e-14
4.587859794331570811e+03 1.328702624999999996e-14
4.589582643591666056e+03 1.341543249999999990e-14
4.591305492851761301e+03 1.317062124999999921e-14
4.593028342111856546e+03 1.389977249999999940e-14
4.594751191371951791e+03 1.350371624999999915e-14
4.596474040632047036e+03 1.315279374999999981e-14
4.598196889892142281e+03 1.297936624999999922e-14
4.599919739152237526e+03 1.282579374999999903e-14
4.601642588412332771e+03 1.269005999999999937e-14
4.603365437672428016e+03 1.294953874999999883e-14
4.605088286932523260e+03 1.293646249999999914e-14
4.606811136192618505e+03 1.308777999999999985e-14
4.608533985452713750e+03 1.246243499999999994e-14
4.610256834712808995e+03 1.194149375000000002e-14
4.611979683972904240e+03 1.277573999999999882e-14
4.613702533232999485e+03 1.286919999999999857e-14
4.615425382493094730e+03 1.303896499999999907e-14
4.617148231753189975e+03 1.335387999999999997e-14
4.618871081013285220e+03 1.369692374999999944e-14
4.620593930273380465e+03 1.260709374999999885e-14
4.622316779533476620e+03 1.286052999999999916e-14
4.624039628793571865e+03 1.329718374999999977e-14
4.625762478053667110e+03 1.328363624999999972e-14
4.627485327313762355e+03 1.298779874999999879e-14
4.629208176573857600e+03 1.270241874999999887e-14
4.630931025833952845e+03 1.275334999999999887e-14
4.632653875094048090e+03 1.323925624999999879e-14
4.634376724354143334e+03 1.299412249999999937e-14
4.636099573614238579e+03 1.352993249999999969e-14
4.637822422874333824e+03 1.326396874999999870e-14
4.639545272134429069e+03 1.338956624999999945e-14
4.641268121394524314e+03 1.234438625000000009e-14
4.642990970654620469e+03 1.292006499999999945e-14
4.644713819914715714e+03 1.264948499999999969e-14
4.646436669174810959e+03 1.241396249999999903e-14
4.648159518434906204e+03 1.226177749999999989e-14
4.649882367695001449e+03 1.213768749999999909e-14
4.651605216955096694e+03 1.185769374999999973e-14
4.653328066215191939e+03 1.224032499999999996e-14
4.655050915475287184e+03 1.250419749999999881e-14
4.656773764735382429e+03 1.270558624999999973e-14
4.658496613995477674e+03 1.281760874999999907e-14
4.660219463255572919e+03 1.294481249999999936e-14
4.661942312515668164e+03 1.245709124999999962e-14
4.663665161775763409e+03 1.337419624999999936e-14
4.665388011035858653e+03 1.364076249999999916e-14
4.667110860295953898e+03 1.352029249999999979e-14
4.668833709556049143e+03 1.305612124999999942e-14
4.670556558816144388e+03 1.306582624999999865e-14
4.672279408076239633e+03 1.259507374999999989e-14
4.674002257336334878e+03 1.302161124999999957e-14
4.675725106596430123e+03 1.292073749999999985e-14
4.677447955856525368e+03 1.315830374999999859e-14
4.679170805116621523e+03 1.245572874999999880e-14
4.680893654376716768e+03 1.314544749999999873e-14
4.682616503636812013e+03 1.283496124999999880e-14
4.684339352896907258e+03 1.287208624999999957e-14
4.686062202157002503e+03 1.304604624999999895e-14
4.687785051417097748e+03 1.253676124999999880e-14
4.689507900677192993e+03 1.251786874999999866e-14
4.691230749937288238e+03 1.253106749999999997e-14
4.692953599197383483e+03 1.311326374999999973e-14
4.694676448457478728e+03 1.291870249999999863e-14
4.696399297717573972e+03 1.292224499999999981e-14
4.698122146977669217e+03 1.325041999999999887e-14
4.699844996237765372e+03 1.264673749999999895e-14
4.701567845497860617e+03 1.240091124999999956e-14
4.703290694757955862e+03 1.258591999999999922e-14
4.705013544018051107e+03 1.277213874999999875e-14
4.706736393278146352e+03 1.268655499999999933e-14
4.708459242538241597e+03 1.213305500000000009e-14
4.710182091798336842e+03 1.266868749999999924e-14
4.711904941058432087e+03 1.228717874999999885e-14
4.713627790318527332e+03 1.254389749999999983e-14
4.715350639578622577e+03 1.298765999999999853e-14
4.717073488838717822e+03 1.297405749999999891e-14
4.718796338098813067e+03 1.262980374999999957e-14
4.720519187358908312e+03 1.219476500000000007e-14
4.722242036619003557e+03 1.237191374999999963e-14
4.723964885879098802e+03 1.224338624999999944e-14
4.725687735139194046e+03 1.222467749999999935e-14
4.727410584399289291e+03 1.255843999999999902e-14
4.729133433659384536e+03 1.244876874999999918e-14
4.730856282919479781e+03 1.264625624999999882e-14
4.732579132179575026e+03 1.270101624999999895e-14
4.734301981439670271e+03 1.359230624999999849e-14
4.736024830699766426e+03 1.228365499999999903e-14
4.737747679959861671e+03 1.277466624999999966e-14
4.739470529219956916e+03 1.271801499999999925e-14
4.741193378480052161e+03 1.242566999999999903e-14
4.742916227740147406e+03 1.284534874999999980e-14
4.744639077000242651e+03 1.317412499999999948e-14
4.746361926260337896e+03 1.277009374999999933e-14
4.748084775520433141e+03 1.257014624999999925e-14
4.749807624780528386e+03 1.213232624999999877e-14
4.751530474040623631e+03 1.244403124999999858e-14
4.753253323300718876e+03 1.280643999999999989e-14
4.754976172560814121e+03 1.261092499999999853e-14
4.756699021820910275e+03 1.232009124999999917e-14
4.758421871081005520e+03 1.189409874999999918e-14
4.760144720341100765e+03 1.168800749999999925e-14
4.761867569601196010e+03 1.236204624999999967e-14
4.763590418861291255e+03 1.292687874999999858e-14
4.765313268121386500e+03 1.313240249999999971e-14
4.767036117381481745e+03 1.287154499999999920e-14
4.768758966641576990e+03 1.316831624999999926e-14
4.770481815901672235e+03 1.265676749999999963e-14
4.772204665161767480e+03 1.301473124999999974e-14
4.773927514421862725e+03 1.277321124999999972e-14
4.775650363681957970e+03 1.249233749999999944e-14
4.777373212942053215e+03 1.229193749999999879e-14
4.779096062202148460e+03 1.219406249999999875e-14
4.780818911462243705e+03 1.237987499999999885e-14
4.782541760722338950e+03 1.247223624999999920e-14
4.784264609982434195e+03 1.248841374999999906e-14
4.785987459242529440e+03 1.282378874999999871e-14
4.787710308502624684e+03 1.263840625000000008e-14
4.789433157762719929e+03 1.244081499999999861e-14
4.791156007022815174e+03 1.234838999999999869e-14
4.792878856282911329e+03 1.272459624999999922e-14
4.794601705543006574e+03 1.260083499999999919e-14
4.796324554803101819e+03 1.292160874999999919e-14
4.798047404063197064e+03 1.339080750000000001e-14
4.799770253323292309e+03 1.265429874999999919e-14
4.801493102583387554e+03 1.230569874999999979e-14
4.803215951843482799e+03 1.195724124999999999e-14
4.804938801103578044e+03 1.267659374999999889e-14
4.806661650363673289e+03 1.257833499999999853e-14
4.808384499623768534e+03 1.243414749999999997e-14
4.810107348883863779e+03 1.237440124999999985e-14
4.811830198143959024e+03 1.261215124999999863e-14
4.813553047404055178e+03 1.251610874999999999e-14
4.815275896664150423e+03 1.207188374999999937e-14
4.816998745924245668e+03 1.263043499999999951e-14
4.818721595184340913e+03 1.296769499999999900e-14
4.820444444444436158e+03 1.298222499999999886e-14
4.822167293704531403e+03 1.297501624999999985e-14
4.823890142964626648e+03 1.262090374999999897e-14
4.825612992224721893e+03 1.278495999999999860e-14
4.827335841484817138e+03 1.254904624999999896e-14
4.829058690744912383e+03 1.311456749999999851e-14
4.830781540005007628e+03 1.259280624999999950e-14
4.832504389265102873e+03 1.333614374999999992e-14
4.834227238525198118e+03 1.308686124999999960e-14
4.835950087785293363e+03 1.282790000000000005e-14
4.837672937045388608e+03 1.259989624999999938e-14
4.839395786305483853e+03 1.203239999999999886e-14
4.841118635565579098e+03 1.308648374999999972e-14
4.842841484825674343e+03 1.295122374999999996e-14
4.844564334085769588e+03 1.295234374999999869e-14
4.846287183345864833e+03 1.267115499999999990e-14
4.848010032605960077e+03 1.281856999999999956e-14
4.849732881866056232e+03 1.254977124999999938e-14
4.851455731126151477e+03 1.212245874999999881e-14
4.853178580386246722e+03 1.192603624999999991e-14
4.854901429646341967e+03 1.206638249999999901e-14
4.856624278906437212e+03 1.247870999999999959e-14
4.858347128166532457e+03 1.371460624999999970e-14
4.860069977426627702e+03 1.451317124999999812e-14
4.861792826686722947e+03 1.428002874999999967e-14
4.863515675946818192e+03 1.250667749999999880e-14
4.865238525206913437e+03 1.166513874999999871e-14
4.866961374467008682e+03 1.170111624999999940e-14
4.868684223727103927e+03 1.236988124999999953e-14
4.870407072987200081e+03 1.176222374999999898e-14
4.872129922247295326e+03 1.210749249999999861e-14
